time_step,sector_id,row,col,x,y,true_status,label,treatment_timer,wind_speed,wind_direction,humidity,season_multiplier,neighbors
18,61,6,1,1.0,6.0,0,healthy,0,6.55,76.81,66.62,1.083,"50,51,52,60,62,70,71,72"
18,62,6,2,2.0,6.0,0,healthy,0,6.55,76.81,66.62,1.083,"51,52,53,61,63,71,72,73"
18,63,6,3,3.0,6.0,0,healthy,0,6.55,76.81,66.62,1.083,"52,53,54,62,64,72,73,74"
18,64,6,4,4.0,6.0,0,healthy,0,6.55,76.81,66.62,1.083,"53,54,55,63,65,73,74,75"
18,65,6,5,5.0,6.0,0,healthy,0,6.55,76.81,66.62,1.083,"54,55,56,64,66,74,75,76"
18,66,6,6,6.0,6.0,0,healthy,0,6.55,76.81,66.62,1.083,"55,56,57,65,67,75,76,77"
18,67,6,7,7.0,6.0,0,healthy,0,6.55,76.81,66.62,1.083,"56,57,58,66,68,76,77,78"
18,68,6,8,8.0,6.0,0,healthy,0,6.55,76.81,66.62,1.083,"57,58,59,67,69,77,78,79"
18,69,6,9,9.0,6.0,0,healthy,0,6.55,76.81,66.62,1.083,"58,59,68,78,79"
18,70,7,0,0.0,7.0,0,healthy,0,6.55,76.81,66.62,1.083,"60,61,71,80,81"
18,71,7,1,1.0,7.0,0,healthy,0,6.55,76.81,66.62,1.083,"60,61,62,70,72,80,81,82"
18,72,7,2,2.0,7.0,0,healthy,0,6.55,76.81,66.62,1.083,"61,62,63,71,73,81,82,83"
18,73,7,3,3.0,7.0,0,healthy,0,6.55,76.81,66.62,1.083,"62,63,64,72,74,82,83,84"
18,74,7,4,4.0,7.0,0,healthy,0,6.55,76.81,66.62,1.083,"63,64,65,73,75,83,84,85"
18,75,7,5,5.0,7.0,0,healthy,0,6.55,76.81,66.62,1.083,"64,65,66,74,76,84,85,86"
18,76,7,6,6.0,7.0,0,healthy,0,6.55,76.81,66.62,1.083,"65,66,67,75,77,85,86,87"
18,77,7,7,7.0,7.0,1,infected,2,6.55,76.81,66.62,1.083,"66,67,68,76,78,86,87,88"
18,78,7,8,8.0,7.0,1,infected,3,6.55,76.81,66.62,1.083,"67,68,69,77,79,87,88,89"
18,79,7,9,9.0,7.0,0,healthy,0,6.55,76.81,66.62,1.083,"68,69,78,88,89"
18,80,8,0,0.0,8.0,0,healthy,0,6.55,76.81,66.62,1.083,"70,71,81,90,91"
18,81,8,1,1.0,8.0,0,healthy,0,6.55,76.81,66.62,1.083,"70,71,72,80,82,90,91,92"
18,82,8,2,2.0,8.0,0,healthy,0,6.55,76.81,66.62,1.083,"71,72,73,81,83,91,92,93"
18,83,8,3,3.0,8.0,0,healthy,0,6.55,76.81,66.62,1.083,"72,73,74,82,84,92,93,94"
18,84,8,4,4.0,8.0,0,healthy,0,6.55,76.81,66.62,1.083,"73,74,75,83,85,93,94,95"
18,85,8,5,5.0,8.0,0,healthy,0,6.55,76.81,66.62,1.083,"74,75,76,84,86,94,95,96"
18,86,8,6,6.0,8.0,0,healthy,0,6.55,76.81,66.62,1.083,"75,76,77,85,87,95,96,97"
18,87,8,7,7.0,8.0,1,infected,19,6.55,76.81,66.62,1.083,"76,77,78,86,88,96,97,98"
18,88,8,8,8.0,8.0,1,infected,13,6.55,76.81,66.62,1.083,"77,78,79,87,89,97,98,99"
18,89,8,9,9.0,8.0,0,healthy,0,6.55,76.81,66.62,1.083,"78,79,88,98,99"
18,90,9,0,0.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"80,81,91"
18,91,9,1,1.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"80,81,82,90,92"
18,92,9,2,2.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"81,82,83,91,93"
18,93,9,3,3.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"82,83,84,92,94"
18,94,9,4,4.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"83,84,85,93,95"
18,95,9,5,5.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"84,85,86,94,96"
18,96,9,6,6.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"85,86,87,95,97"
18,97,9,7,7.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"86,87,88,96,98"
18,98,9,8,8.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"87,88,89,97,99"
18,99,9,9,9.0,9.0,0,healthy,0,6.55,76.81,66.62,1.083,"88,89,98"
19,0,0,0,0.0,0.0,0,healthy,0,4.54,72.06,72.67,1.095,"1,10,11"
19,1,0,1,1.0,0.0,0,healthy,0,4.54,72.06,72.67,1.095,"0,2,10,11,12"
19,2,0,2,2.0,0.0,0,healthy,0,4.54,72.06,72.67,1.095,"1,3,11,12,13"
19,3,0,3,3.0,0.0,1,infected,7,4.54,72.06,72.67,1.095,"2,4,12,13,14"
19,4,0,4,4.0,0.0,1,infected,19,4.54,72.06,72.67,1.095,"3,5,13,14,15"
19,5,0,5,5.0,0.0,1,infected,16,4.54,72.06,72.67,1.095,"4,6,14,15,16"
19,6,0,6,6.0,0.0,0,healthy,0,4.54,72.06,72.67,1.095,"5,7,15,16,17"
19,7,0,7,7.0,0.0,0,healthy,0,4.54,72.06,72.67,1.095,"6,8,16,17,18"
19,8,0,8,8.0,0.0,0,healthy,0,4.54,72.06,72.67,1.095,"7,9,17,18,19"
19,9,0,9,9.0,0.0,0,healthy,0,4.54,72.06,72.67,1.095,"8,18,19"
19,10,1,0,0.0,1.0,0,healthy,0,4.54,72.06,72.67,1.095,"0,1,11,20,21"
19,11,1,1,1.0,1.0,0,healthy,0,4.54,72.06,72.67,1.095,"0,1,2,10,12,20,21,22"
19,12,1,2,2.0,1.0,1,infected,17,4.54,72.06,72.67,1.095,"1,2,3,11,13,21,22,23"
19,13,1,3,3.0,1.0,1,infected,6,4.54,72.06,72.67,1.095,"2,3,4,12,14,22,23,24"
19,14,1,4,4.0,1.0,1,infected,13,4.54,72.06,72.67,1.095,"3,4,5,13,15,23,24,25"
19,15,1,5,5.0,1.0,0,healthy,0,4.54,72.06,72.67,1.095,"4,5,6,14,16,24,25,26"
19,16,1,6,6.0,1.0,0,healthy,0,4.54,72.06,72.67,1.095,"5,6,7,15,17,25,26,27"
19,17,1,7,7.0,1.0,0,healthy,0,4.54,72.06,72.67,1.095,"6,7,8,16,18,26,27,28"
19,18,1,8,8.0,1.0,0,healthy,0,4.54,72.06,72.67,1.095,"7,8,9,17,19,27,28,29"
19,19,1,9,9.0,1.0,0,healthy,0,4.54,72.06,72.67,1.095,"8,9,18,28,29"
19,20,2,0,0.0,2.0,0,healthy,0,4.54,72.06,72.67,1.095,"10,11,21,30,31"
19,21,2,1,1.0,2.0,1,infected,12,4.54,72.06,72.67,1.095,"10,11,12,20,22,30,31,32"
19,22,2,2,2.0,2.0,1,infected,1,4.54,72.06,72.67,1.095,"11,12,13,21,23,31,32,33"
19,23,2,3,3.0,2.0,0,healthy,0,4.54,72.06,72.67,1.095,"12,13,14,22,24,32,33,34"
19,24,2,4,4.0,2.0,0,healthy,0,4.54,72.06,72.67,1.095,"13,14,15,23,25,33,34,35"
19,25,2,5,5.0,2.0,1,infected,15,4.54,72.06,72.67,1.095,"14,15,16,24,26,34,35,36"
19,26,2,6,6.0,2.0,0,healthy,0,4.54,72.06,72.67,1.095,"15,16,17,25,27,35,36,37"
19,27,2,7,7.0,2.0,0,healthy,0,4.54,72.06,72.67,1.095,"16,17,18,26,28,36,37,38"
19,28,2,8,8.0,2.0,0,healthy,0,4.54,72.06,72.67,1.095,"17,18,19,27,29,37,38,39"
19,29,2,9,9.0,2.0,0,healthy,0,4.54,72.06,72.67,1.095,"18,19,28,38,39"
19,30,3,0,0.0,3.0,0,healthy,0,4.54,72.06,72.67,1.095,"20,21,31,40,41"
19,31,3,1,1.0,3.0,1,infected,18,4.54,72.06,72.67,1.095,"20,21,22,30,32,40,41,42"
19,32,3,2,2.0,3.0,0,healthy,0,4.54,72.06,72.67,1.095,"21,22,23,31,33,41,42,43"
19,33,3,3,3.0,3.0,0,healthy,0,4.54,72.06,72.67,1.095,"22,23,24,32,34,42,43,44"
19,34,3,4,4.0,3.0,0,healthy,0,4.54,72.06,72.67,1.095,"23,24,25,33,35,43,44,45"
19,35,3,5,5.0,3.0,0,healthy,0,4.54,72.06,72.67,1.095,"24,25,26,34,36,44,45,46"
19,36,3,6,6.0,3.0,0,healthy,0,4.54,72.06,72.67,1.095,"25,26,27,35,37,45,46,47"
19,37,3,7,7.0,3.0,0,healthy,0,4.54,72.06,72.67,1.095,"26,27,28,36,38,46,47,48"
19,38,3,8,8.0,3.0,0,healthy,0,4.54,72.06,72.67,1.095,"27,28,29,37,39,47,48,49"
19,39,3,9,9.0,3.0,0,healthy,0,4.54,72.06,72.67,1.095,"28,29,38,48,49"
19,40,4,0,0.0,4.0,0,healthy,0,4.54,72.06,72.67,1.095,"30,31,41,50,51"
19,41,4,1,1.0,4.0,0,healthy,0,4.54,72.06,72.67,1.095,"30,31,32,40,42,50,51,52"
19,42,4,2,2.0,4.0,0,healthy,0,4.54,72.06,72.67,1.095,"31,32,33,41,43,51,52,53"
19,43,4,3,3.0,4.0,0,healthy,0,4.54,72.06,72.67,1.095,"32,33,34,42,44,52,53,54"
19,44,4,4,4.0,4.0,0,healthy,0,4.54,72.06,72.67,1.095,"33,34,35,43,45,53,54,55"
19,45,4,5,5.0,4.0,1,infected,19,4.54,72.06,72.67,1.095,"34,35,36,44,46,54,55,56"
19,46,4,6,6.0,4.0,0,healthy,0,4.54,72.06,72.67,1.095,"35,36,37,45,47,55,56,57"
19,47,4,7,7.0,4.0,0,healthy,0,4.54,72.06,72.67,1.095,"36,37,38,46,48,56,57,58"
19,48,4,8,8.0,4.0,0,healthy,0,4.54,72.06,72.67,1.095,"37,38,39,47,49,57,58,59"
19,49,4,9,9.0,4.0,0,healthy,0,4.54,72.06,72.67,1.095,"38,39,48,58,59"
19,50,5,0,0.0,5.0,0,healthy,0,4.54,72.06,72.67,1.095,"40,41,51,60,61"
19,51,5,1,1.0,5.0,0,healthy,0,4.54,72.06,72.67,1.095,"40,41,42,50,52,60,61,62"
19,52,5,2,2.0,5.0,0,healthy,0,4.54,72.06,72.67,1.095,"41,42,43,51,53,61,62,63"
19,53,5,3,3.0,5.0,0,healthy,0,4.54,72.06,72.67,1.095,"42,43,44,52,54,62,63,64"
19,54,5,4,4.0,5.0,0,healthy,0,4.54,72.06,72.67,1.095,"43,44,45,53,55,63,64,65"
19,55,5,5,5.0,5.0,1,infected,1,4.54,72.06,72.67,1.095,"44,45,46,54,56,64,65,66"
19,56,5,6,6.0,5.0,0,healthy,0,4.54,72.06,72.67,1.095,"45,46,47,55,57,65,66,67"
19,57,5,7,7.0,5.0,0,healthy,0,4.54,72.06,72.67,1.095,"46,47,48,56,58,66,67,68"
19,58,5,8,8.0,5.0,0,healthy,0,4.54,72.06,72.67,1.095,"47,48,49,57,59,67,68,69"
19,59,5,9,9.0,5.0,0,healthy,0,4.54,72.06,72.67,1.095,"48,49,58,68,69"
19,60,6,0,0.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"50,51,61,70,71"
19,61,6,1,1.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"50,51,52,60,62,70,71,72"
19,62,6,2,2.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"51,52,53,61,63,71,72,73"
19,63,6,3,3.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"52,53,54,62,64,72,73,74"
19,64,6,4,4.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"53,54,55,63,65,73,74,75"
19,65,6,5,5.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"54,55,56,64,66,74,75,76"
19,66,6,6,6.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"55,56,57,65,67,75,76,77"
19,67,6,7,7.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"56,57,58,66,68,76,77,78"
19,68,6,8,8.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"57,58,59,67,69,77,78,79"
19,69,6,9,9.0,6.0,0,healthy,0,4.54,72.06,72.67,1.095,"58,59,68,78,79"
19,70,7,0,0.0,7.0,0,healthy,0,4.54,72.06,72.67,1.095,"60,61,71,80,81"
19,71,7,1,1.0,7.0,0,healthy,0,4.54,72.06,72.67,1.095,"60,61,62,70,72,80,81,82"
19,72,7,2,2.0,7.0,0,healthy,0,4.54,72.06,72.67,1.095,"61,62,63,71,73,81,82,83"
19,73,7,3,3.0,7.0,0,healthy,0,4.54,72.06,72.67,1.095,"62,63,64,72,74,82,83,84"
19,74,7,4,4.0,7.0,0,healthy,0,4.54,72.06,72.67,1.095,"63,64,65,73,75,83,84,85"
19,75,7,5,5.0,7.0,0,healthy,0,4.54,72.06,72.67,1.095,"64,65,66,74,76,84,85,86"
19,76,7,6,6.0,7.0,0,healthy,0,4.54,72.06,72.67,1.095,"65,66,67,75,77,85,86,87"
19,77,7,7,7.0,7.0,1,infected,1,4.54,72.06,72.67,1.095,"66,67,68,76,78,86,87,88"
19,78,7,8,8.0,7.0,1,infected,2,4.54,72.06,72.67,1.095,"67,68,69,77,79,87,88,89"
19,79,7,9,9.0,7.0,0,healthy,0,4.54,72.06,72.67,1.095,"68,69,78,88,89"
19,80,8,0,0.0,8.0,0,healthy,0,4.54,72.06,72.67,1.095,"70,71,81,90,91"
19,81,8,1,1.0,8.0,0,healthy,0,4.54,72.06,72.67,1.095,"70,71,72,80,82,90,91,92"
19,82,8,2,2.0,8.0,0,healthy,0,4.54,72.06,72.67,1.095,"71,72,73,81,83,91,92,93"
19,83,8,3,3.0,8.0,0,healthy,0,4.54,72.06,72.67,1.095,"72,73,74,82,84,92,93,94"
19,84,8,4,4.0,8.0,0,healthy,0,4.54,72.06,72.67,1.095,"73,74,75,83,85,93,94,95"
19,85,8,5,5.0,8.0,0,healthy,0,4.54,72.06,72.67,1.095,"74,75,76,84,86,94,95,96"
19,86,8,6,6.0,8.0,0,healthy,0,4.54,72.06,72.67,1.095,"75,76,77,85,87,95,96,97"
19,87,8,7,7.0,8.0,1,infected,18,4.54,72.06,72.67,1.095,"76,77,78,86,88,96,97,98"
19,88,8,8,8.0,8.0,1,infected,12,4.54,72.06,72.67,1.095,"77,78,79,87,89,97,98,99"
19,89,8,9,9.0,8.0,0,healthy,0,4.54,72.06,72.67,1.095,"78,79,88,98,99"
19,90,9,0,0.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"80,81,91"
19,91,9,1,1.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"80,81,82,90,92"
19,92,9,2,2.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"81,82,83,91,93"
19,93,9,3,3.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"82,83,84,92,94"
19,94,9,4,4.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"83,84,85,93,95"
19,95,9,5,5.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"84,85,86,94,96"
19,96,9,6,6.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"85,86,87,95,97"
19,97,9,7,7.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"86,87,88,96,98"
19,98,9,8,8.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"87,88,89,97,99"
19,99,9,9,9.0,9.0,0,healthy,0,4.54,72.06,72.67,1.095,"88,89,98"
20,0,0,0,0.0,0.0,0,healthy,0,4.28,68.14,67.0,1.106,"1,10,11"
20,1,0,1,1.0,0.0,0,healthy,0,4.28,68.14,67.0,1.106,"0,2,10,11,12"
20,2,0,2,2.0,0.0,0,healthy,0,4.28,68.14,67.0,1.106,"1,3,11,12,13"
20,3,0,3,3.0,0.0,1,infected,6,4.28,68.14,67.0,1.106,"2,4,12,13,14"
20,4,0,4,4.0,0.0,1,infected,18,4.28,68.14,67.0,1.106,"3,5,13,14,15"
20,5,0,5,5.0,0.0,1,infected,15,4.28,68.14,67.0,1.106,"4,6,14,15,16"
20,6,0,6,6.0,0.0,0,healthy,0,4.28,68.14,67.0,1.106,"5,7,15,16,17"
20,7,0,7,7.0,0.0,0,healthy,0,4.28,68.14,67.0,1.106,"6,8,16,17,18"
20,8,0,8,8.0,0.0,0,healthy,0,4.28,68.14,67.0,1.106,"7,9,17,18,19"
20,9,0,9,9.0,0.0,0,healthy,0,4.28,68.14,67.0,1.106,"8,18,19"
20,10,1,0,0.0,1.0,0,healthy,0,4.28,68.14,67.0,1.106,"0,1,11,20,21"
20,11,1,1,1.0,1.0,0,healthy,0,4.28,68.14,67.0,1.106,"0,1,2,10,12,20,21,22"
20,12,1,2,2.0,1.0,1,infected,16,4.28,68.14,67.0,1.106,"1,2,3,11,13,21,22,23"
20,13,1,3,3.0,1.0,1,infected,5,4.28,68.14,67.0,1.106,"2,3,4,12,14,22,23,24"
20,14,1,4,4.0,1.0,1,infected,12,4.28,68.14,67.0,1.106,"3,4,5,13,15,23,24,25"
20,15,1,5,5.0,1.0,1,infected,20,4.28,68.14,67.0,1.106,"4,5,6,14,16,24,25,26"
20,16,1,6,6.0,1.0,0,healthy,0,4.28,68.14,67.0,1.106,"5,6,7,15,17,25,26,27"
20,17,1,7,7.0,1.0,0,healthy,0,4.28,68.14,67.0,1.106,"6,7,8,16,18,26,27,28"
20,18,1,8,8.0,1.0,0,healthy,0,4.28,68.14,67.0,1.106,"7,8,9,17,19,27,28,29"
20,19,1,9,9.0,1.0,0,healthy,0,4.28,68.14,67.0,1.106,"8,9,18,28,29"
20,20,2,0,0.0,2.0,0,healthy,0,4.28,68.14,67.0,1.106,"10,11,21,30,31"
20,21,2,1,1.0,2.0,1,infected,11,4.28,68.14,67.0,1.106,"10,11,12,20,22,30,31,32"
20,22,2,2,2.0,2.0,0,healthy,0,4.28,68.14,67.0,1.106,"11,12,13,21,23,31,32,33"
20,23,2,3,3.0,2.0,0,healthy,0,4.28,68.14,67.0,1.106,"12,13,14,22,24,32,33,34"
20,24,2,4,4.0,2.0,0,healthy,0,4.28,68.14,67.0,1.106,"13,14,15,23,25,33,34,35"
20,25,2,5,5.0,2.0,1,infected,14,4.28,68.14,67.0,1.106,"14,15,16,24,26,34,35,36"
20,26,2,6,6.0,2.0,0,healthy,0,4.28,68.14,67.0,1.106,"15,16,17,25,27,35,36,37"
20,27,2,7,7.0,2.0,0,healthy,0,4.28,68.14,67.0,1.106,"16,17,18,26,28,36,37,38"
20,28,2,8,8.0,2.0,0,healthy,0,4.28,68.14,67.0,1.106,"17,18,19,27,29,37,38,39"
20,29,2,9,9.0,2.0,0,healthy,0,4.28,68.14,67.0,1.106,"18,19,28,38,39"
20,30,3,0,0.0,3.0,0,healthy,0,4.28,68.14,67.0,1.106,"20,21,31,40,41"
20,31,3,1,1.0,3.0,1,infected,17,4.28,68.14,67.0,1.106,"20,21,22,30,32,40,41,42"
20,32,3,2,2.0,3.0,0,healthy,0,4.28,68.14,67.0,1.106,"21,22,23,31,33,41,42,43"
20,33,3,3,3.0,3.0,0,healthy,0,4.28,68.14,67.0,1.106,"22,23,24,32,34,42,43,44"
20,34,3,4,4.0,3.0,1,infected,20,4.28,68.14,67.0,1.106,"23,24,25,33,35,43,44,45"
20,35,3,5,5.0,3.0,0,healthy,0,4.28,68.14,67.0,1.106,"24,25,26,34,36,44,45,46"
20,36,3,6,6.0,3.0,0,healthy,0,4.28,68.14,67.0,1.106,"25,26,27,35,37,45,46,47"
20,37,3,7,7.0,3.0,0,healthy,0,4.28,68.14,67.0,1.106,"26,27,28,36,38,46,47,48"
20,38,3,8,8.0,3.0,0,healthy,0,4.28,68.14,67.0,1.106,"27,28,29,37,39,47,48,49"
20,39,3,9,9.0,3.0,0,healthy,0,4.28,68.14,67.0,1.106,"28,29,38,48,49"
20,40,4,0,0.0,4.0,0,healthy,0,4.28,68.14,67.0,1.106,"30,31,41,50,51"
20,41,4,1,1.0,4.0,0,healthy,0,4.28,68.14,67.0,1.106,"30,31,32,40,42,50,51,52"
20,42,4,2,2.0,4.0,0,healthy,0,4.28,68.14,67.0,1.106,"31,32,33,41,43,51,52,53"
20,43,4,3,3.0,4.0,0,healthy,0,4.28,68.14,67.0,1.106,"32,33,34,42,44,52,53,54"
20,44,4,4,4.0,4.0,0,healthy,0,4.28,68.14,67.0,1.106,"33,34,35,43,45,53,54,55"
20,45,4,5,5.0,4.0,1,infected,18,4.28,68.14,67.0,1.106,"34,35,36,44,46,54,55,56"
20,46,4,6,6.0,4.0,0,healthy,0,4.28,68.14,67.0,1.106,"35,36,37,45,47,55,56,57"
20,47,4,7,7.0,4.0,0,healthy,0,4.28,68.14,67.0,1.106,"36,37,38,46,48,56,57,58"
20,48,4,8,8.0,4.0,0,healthy,0,4.28,68.14,67.0,1.106,"37,38,39,47,49,57,58,59"
20,49,4,9,9.0,4.0,0,healthy,0,4.28,68.14,67.0,1.106,"38,39,48,58,59"
20,50,5,0,0.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"40,41,51,60,61"
20,51,5,1,1.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"40,41,42,50,52,60,61,62"
20,52,5,2,2.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"41,42,43,51,53,61,62,63"
20,53,5,3,3.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"42,43,44,52,54,62,63,64"
20,54,5,4,4.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"43,44,45,53,55,63,64,65"
20,55,5,5,5.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"44,45,46,54,56,64,65,66"
20,56,5,6,6.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"45,46,47,55,57,65,66,67"
20,57,5,7,7.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"46,47,48,56,58,66,67,68"
20,58,5,8,8.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"47,48,49,57,59,67,68,69"
20,59,5,9,9.0,5.0,0,healthy,0,4.28,68.14,67.0,1.106,"48,49,58,68,69"
20,60,6,0,0.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"50,51,61,70,71"
20,61,6,1,1.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"50,51,52,60,62,70,71,72"
20,62,6,2,2.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"51,52,53,61,63,71,72,73"
20,63,6,3,3.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"52,53,54,62,64,72,73,74"
20,64,6,4,4.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"53,54,55,63,65,73,74,75"
20,65,6,5,5.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"54,55,56,64,66,74,75,76"
20,66,6,6,6.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"55,56,57,65,67,75,76,77"
20,67,6,7,7.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"56,57,58,66,68,76,77,78"
20,68,6,8,8.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"57,58,59,67,69,77,78,79"
20,69,6,9,9.0,6.0,0,healthy,0,4.28,68.14,67.0,1.106,"58,59,68,78,79"
20,70,7,0,0.0,7.0,0,healthy,0,4.28,68.14,67.0,1.106,"60,61,71,80,81"
20,71,7,1,1.0,7.0,0,healthy,0,4.28,68.14,67.0,1.106,"60,61,62,70,72,80,81,82"
20,72,7,2,2.0,7.0,0,healthy,0,4.28,68.14,67.0,1.106,"61,62,63,71,73,81,82,83"
20,73,7,3,3.0,7.0,0,healthy,0,4.28,68.14,67.0,1.106,"62,63,64,72,74,82,83,84"
20,74,7,4,4.0,7.0,0,healthy,0,4.28,68.14,67.0,1.106,"63,64,65,73,75,83,84,85"
20,75,7,5,5.0,7.0,0,healthy,0,4.28,68.14,67.0,1.106,"64,65,66,74,76,84,85,86"
20,76,7,6,6.0,7.0,0,healthy,0,4.28,68.14,67.0,1.106,"65,66,67,75,77,85,86,87"
20,77,7,7,7.0,7.0,0,healthy,0,4.28,68.14,67.0,1.106,"66,67,68,76,78,86,87,88"
20,78,7,8,8.0,7.0,1,infected,1,4.28,68.14,67.0,1.106,"67,68,69,77,79,87,88,89"
20,79,7,9,9.0,7.0,0,healthy,0,4.28,68.14,67.0,1.106,"68,69,78,88,89"
20,80,8,0,0.0,8.0,0,healthy,0,4.28,68.14,67.0,1.106,"70,71,81,90,91"
20,81,8,1,1.0,8.0,0,healthy,0,4.28,68.14,67.0,1.106,"70,71,72,80,82,90,91,92"
20,82,8,2,2.0,8.0,0,healthy,0,4.28,68.14,67.0,1.106,"71,72,73,81,83,91,92,93"
20,83,8,3,3.0,8.0,0,healthy,0,4.28,68.14,67.0,1.106,"72,73,74,82,84,92,93,94"
20,84,8,4,4.0,8.0,0,healthy,0,4.28,68.14,67.0,1.106,"73,74,75,83,85,93,94,95"
20,85,8,5,5.0,8.0,0,healthy,0,4.28,68.14,67.0,1.106,"74,75,76,84,86,94,95,96"
20,86,8,6,6.0,8.0,0,healthy,0,4.28,68.14,67.0,1.106,"75,76,77,85,87,95,96,97"
20,87,8,7,7.0,8.0,1,infected,17,4.28,68.14,67.0,1.106,"76,77,78,86,88,96,97,98"
20,88,8,8,8.0,8.0,1,infected,11,4.28,68.14,67.0,1.106,"77,78,79,87,89,97,98,99"
20,89,8,9,9.0,8.0,0,healthy,0,4.28,68.14,67.0,1.106,"78,79,88,98,99"
20,90,9,0,0.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"80,81,91"
20,91,9,1,1.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"80,81,82,90,92"
20,92,9,2,2.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"81,82,83,91,93"
20,93,9,3,3.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"82,83,84,92,94"
20,94,9,4,4.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"83,84,85,93,95"
20,95,9,5,5.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"84,85,86,94,96"
20,96,9,6,6.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"85,86,87,95,97"
20,97,9,7,7.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"86,87,88,96,98"
20,98,9,8,8.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"87,88,89,97,99"
20,99,9,9,9.0,9.0,0,healthy,0,4.28,68.14,67.0,1.106,"88,89,98"
21,0,0,0,0.0,0.0,0,healthy,0,3.21,79.38,74.94,1.117,"1,10,11"
21,1,0,1,1.0,0.0,0,healthy,0,3.21,79.38,74.94,1.117,"0,2,10,11,12"
21,2,0,2,2.0,0.0,0,healthy,0,3.21,79.38,74.94,1.117,"1,3,11,12,13"
21,3,0,3,3.0,0.0,1,infected,5,3.21,79.38,74.94,1.117,"2,4,12,13,14"
21,4,0,4,4.0,0.0,1,infected,17,3.21,79.38,74.94,1.117,"3,5,13,14,15"
21,5,0,5,5.0,0.0,1,infected,14,3.21,79.38,74.94,1.117,"4,6,14,15,16"
21,6,0,6,6.0,0.0,0,healthy,0,3.21,79.38,74.94,1.117,"5,7,15,16,17"
21,7,0,7,7.0,0.0,0,healthy,0,3.21,79.38,74.94,1.117,"6,8,16,17,18"
21,8,0,8,8.0,0.0,0,healthy,0,3.21,79.38,74.94,1.117,"7,9,17,18,19"
21,9,0,9,9.0,0.0,0,healthy,0,3.21,79.38,74.94,1.117,"8,18,19"
21,10,1,0,0.0,1.0,0,healthy,0,3.21,79.38,74.94,1.117,"0,1,11,20,21"
21,11,1,1,1.0,1.0,0,healthy,0,3.21,79.38,74.94,1.117,"0,1,2,10,12,20,21,22"
21,12,1,2,2.0,1.0,1,infected,15,3.21,79.38,74.94,1.117,"1,2,3,11,13,21,22,23"
